id,question,rating_raw,respT,type,isTrue,correct,confidence
23,UoE_1_1,4,0,science,0,1,1
23,UoE_1_2,6,0,science,0,1,3
23,UoE_1_3,5,0,science,0,1,2
23,UoE_1_4,4,0,science,0,1,1
23,UoE_1_5,3,1,science,0,0,1
23,UoE_1_6,6,0,science,0,1,3
23,UoE_1_7,1,1,science,1,1,3
23,UoE_1_8,6,0,science,1,0,3
23,UoE_1_9,1,1,science,1,1,3
23,UoE_1_10,1,1,science,1,1,3
23,UoE_1_11,5,0,science,1,0,2
23,UoE_1_12,5,0,science,1,0,2
23,UoE_1_13,1,1,science,1,1,3
23,UoE_1_14,5,0,science,0,1,2
23,UoE_1_15,4,0,covid,0,1,1
23,UoE_1_16,6,0,covid,0,1,3
23,UoE_1_17,6,0,covid,0,1,3
23,UoE_1_18,5,0,covid,0,1,2
23,UoE_1_19,5,0,covid,0,1,2
23,UoE_1_20,4,0,covid,0,1,1
23,UoE_1_21,1,1,covid,1,1,3
23,UoE_1_22,2,1,covid,1,1,2
23,UoE_1_23,1,1,covid,1,1,3
23,UoE_1_24,2,1,covid,1,1,2
23,UoE_1_25,6,0,covid,0,1,3
23,UoE_1_26,1,1,covid,1,1,3
23,UoE_1_27,3,1,covid,1,1,1
23,UoE_1_28,3,1,covid,1,1,1
24,UoE_1_1,4,0,science,0,1,1
24,UoE_1_2,5,0,science,0,1,2
24,UoE_1_3,3,1,science,0,0,1
24,UoE_1_4,3,1,science,0,0,1
24,UoE_1_5,3,1,science,0,0,1
24,UoE_1_6,5,0,science,0,1,2
24,UoE_1_7,2,1,science,1,1,2
24,UoE_1_8,3,1,science,1,1,1
24,UoE_1_9,2,1,science,1,1,2
24,UoE_1_10,2,1,science,1,1,2
24,UoE_1_11,3,1,science,1,1,1
24,UoE_1_12,3,1,science,1,1,1
24,UoE_1_13,4,0,science,1,0,1
24,UoE_1_14,4,0,science,0,1,1
24,UoE_1_15,3,1,covid,0,0,1
24,UoE_1_16,5,0,covid,0,1,2
24,UoE_1_17,4,0,covid,0,1,1
24,UoE_1_18,4,0,covid,0,1,1
24,UoE_1_19,5,0,covid,0,1,2
24,UoE_1_20,4,0,covid,0,1,1
24,UoE_1_21,2,1,covid,1,1,2
24,UoE_1_22,3,1,covid,1,1,1
24,UoE_1_23,4,0,covid,1,0,1
24,UoE_1_24,3,1,covid,1,1,1
24,UoE_1_25,4,0,covid,0,1,1
24,UoE_1_26,4,0,covid,1,0,1
24,UoE_1_27,3,1,covid,1,1,1
24,UoE_1_28,3,1,covid,1,1,1
25,UoE_1_1,6,0,science,0,1,3
25,UoE_1_2,3,1,science,0,0,1
25,UoE_1_3,3,1,science,0,0,1
25,UoE_1_4,2,1,science,0,0,2
25,UoE_1_5,2,1,science,0,0,2
25,UoE_1_6,2,1,science,0,0,2
25,UoE_1_7,2,1,science,1,1,2
25,UoE_1_8,3,1,science,1,1,1
25,UoE_1_9,2,1,science,1,1,2
25,UoE_1_10,2,1,science,1,1,2
25,UoE_1_11,3,1,science,1,1,1
25,UoE_1_12,4,0,science,1,0,1
25,UoE_1_13,2,1,science,1,1,2
25,UoE_1_14,3,1,science,0,0,1
25,UoE_1_15,3,1,covid,0,0,1
25,UoE_1_16,4,0,covid,0,1,1
25,UoE_1_17,4,0,covid,0,1,1
25,UoE_1_18,5,0,covid,0,1,2
25,UoE_1_19,4,0,covid,0,1,1
25,UoE_1_20,5,0,covid,0,1,2
25,UoE_1_21,2,1,covid,1,1,2
25,UoE_1_22,3,1,covid,1,1,1
25,UoE_1_23,3,1,covid,1,1,1
25,UoE_1_24,2,1,covid,1,1,2
25,UoE_1_25,6,0,covid,0,1,3
25,UoE_1_26,2,1,covid,1,1,2
25,UoE_1_27,4,0,covid,1,0,1
25,UoE_1_28,2,1,covid,1,1,2
26,UoE_1_1,1,1,science,0,0,3
26,UoE_1_2,5,0,science,0,1,2
26,UoE_1_3,3,1,science,0,0,1
26,UoE_1_4,1,1,science,0,0,3
26,UoE_1_5,3,1,science,0,0,1
26,UoE_1_6,1,1,science,0,0,3
26,UoE_1_7,1,1,science,1,1,3
26,UoE_1_8,3,1,science,1,1,1
26,UoE_1_9,1,1,science,1,1,3
26,UoE_1_10,1,1,science,1,1,3
26,UoE_1_11,5,0,science,1,0,2
26,UoE_1_12,2,1,science,1,1,2
26,UoE_1_13,3,1,science,1,1,1
26,UoE_1_14,3,1,science,0,0,1
26,UoE_1_15,1,1,covid,0,0,3
26,UoE_1_16,2,1,covid,0,0,2
26,UoE_1_17,4,0,covid,0,1,1
26,UoE_1_18,4,0,covid,0,1,1
26,UoE_1_19,3,1,covid,0,0,1
26,UoE_1_20,3,1,covid,0,0,1
26,UoE_1_21,1,1,covid,1,1,3
26,UoE_1_22,1,1,covid,1,1,3
26,UoE_1_23,4,0,covid,1,0,1
26,UoE_1_24,3,1,covid,1,1,1
26,UoE_1_25,3,1,covid,0,0,1
26,UoE_1_26,3,1,covid,1,1,1
26,UoE_1_27,2,1,covid,1,1,2
26,UoE_1_28,3,1,covid,1,1,1
27,UoE_1_1,6,0,science,0,1,3
27,UoE_1_2,3,1,science,0,0,1
27,UoE_1_3,3,1,science,0,0,1
27,UoE_1_4,6,0,science,0,1,3
27,UoE_1_5,3,1,science,0,0,1
27,UoE_1_6,4,0,science,0,1,1
27,UoE_1_7,5,0,science,1,0,2
27,UoE_1_8,3,1,science,1,1,1
27,UoE_1_9,2,1,science,1,1,2
27,UoE_1_10,4,0,science,1,0,1
27,UoE_1_11,4,0,science,1,0,1
27,UoE_1_12,3,1,science,1,1,1
27,UoE_1_13,2,1,science,1,1,2
27,UoE_1_14,3,1,science,0,0,1
27,UoE_1_15,4,0,covid,0,1,1
27,UoE_1_16,1,1,covid,0,0,3
27,UoE_1_17,4,0,covid,0,1,1
27,UoE_1_18,3,1,covid,0,0,1
27,UoE_1_19,2,1,covid,0,0,2
27,UoE_1_20,4,0,covid,0,1,1
27,UoE_1_21,1,1,covid,1,1,3
27,UoE_1_22,1,1,covid,1,1,3
27,UoE_1_23,3,1,covid,1,1,1
27,UoE_1_24,5,0,covid,1,0,2
27,UoE_1_25,4,0,covid,0,1,1
27,UoE_1_26,3,1,covid,1,1,1
27,UoE_1_27,1,1,covid,1,1,3
27,UoE_1_28,3,1,covid,1,1,1
28,UoE_1_1,6,0,science,0,1,3
28,UoE_1_2,6,0,science,0,1,3
28,UoE_1_3,6,0,science,0,1,3
28,UoE_1_4,6,0,science,0,1,3
28,UoE_1_5,2,1,science,0,0,2
28,UoE_1_6,6,0,science,0,1,3
28,UoE_1_7,1,1,science,1,1,3
28,UoE_1_8,1,1,science,1,1,3
28,UoE_1_9,1,1,science,1,1,3
28,UoE_1_10,1,1,science,1,1,3
28,UoE_1_11,1,1,science,1,1,3
28,UoE_1_12,1,1,science,1,1,3
28,UoE_1_13,1,1,science,1,1,3
28,UoE_1_14,3,1,science,0,0,1
28,UoE_1_15,2,1,covid,0,0,2
28,UoE_1_16,3,1,covid,0,0,1
28,UoE_1_17,6,0,covid,0,1,3
28,UoE_1_18,6,0,covid,0,1,3
28,UoE_1_19,6,0,covid,0,1,3
28,UoE_1_20,6,0,covid,0,1,3
28,UoE_1_21,1,1,covid,1,1,3
28,UoE_1_22,2,1,covid,1,1,2
28,UoE_1_23,4,0,covid,1,0,1
28,UoE_1_24,2,1,covid,1,1,2
28,UoE_1_25,6,0,covid,0,1,3
28,UoE_1_26,1,1,covid,1,1,3
28,UoE_1_27,3,1,covid,1,1,1
28,UoE_1_28,3,1,covid,1,1,1
29,UoE_1_1,3,1,science,0,0,1
29,UoE_1_2,5,0,science,0,1,2
29,UoE_1_3,4,0,science,0,1,1
29,UoE_1_4,1,1,science,0,0,3
29,UoE_1_5,3,1,science,0,0,1
29,UoE_1_6,4,0,science,0,1,1
29,UoE_1_7,1,1,science,1,1,3
29,UoE_1_8,2,1,science,1,1,2
29,UoE_1_9,1,1,science,1,1,3
29,UoE_1_10,1,1,science,1,1,3
29,UoE_1_11,2,1,science,1,1,2
29,UoE_1_12,2,1,science,1,1,2
29,UoE_1_13,1,1,science,1,1,3
29,UoE_1_14,3,1,science,0,0,1
29,UoE_1_15,1,1,covid,0,0,3
29,UoE_1_16,6,0,covid,0,1,3
29,UoE_1_17,6,0,covid,0,1,3
29,UoE_1_18,6,0,covid,0,1,3
29,UoE_1_19,4,0,covid,0,1,1
29,UoE_1_20,5,0,covid,0,1,2
29,UoE_1_21,1,1,covid,1,1,3
29,UoE_1_22,2,1,covid,1,1,2
29,UoE_1_23,2,1,covid,1,1,2
29,UoE_1_24,4,0,covid,1,0,1
29,UoE_1_25,4,0,covid,0,1,1
29,UoE_1_26,2,1,covid,1,1,2
29,UoE_1_27,3,1,covid,1,1,1
29,UoE_1_28,2,1,covid,1,1,2
30,UoE_1_1,4,0,science,0,1,1
30,UoE_1_2,4,0,science,0,1,1
30,UoE_1_3,4,0,science,0,1,1
30,UoE_1_4,4,0,science,0,1,1
30,UoE_1_5,3,1,science,0,0,1
30,UoE_1_6,3,1,science,0,0,1
30,UoE_1_7,4,0,science,1,0,1
30,UoE_1_8,4,0,science,1,0,1
30,UoE_1_9,4,0,science,1,0,1
30,UoE_1_10,3,1,science,1,1,1
30,UoE_1_11,4,0,science,1,0,1
30,UoE_1_12,3,1,science,1,1,1
30,UoE_1_13,3,1,science,1,1,1
30,UoE_1_14,4,0,science,0,1,1
30,UoE_1_15,4,0,covid,0,1,1
30,UoE_1_16,5,0,covid,0,1,2
30,UoE_1_17,4,0,covid,0,1,1
30,UoE_1_18,6,0,covid,0,1,3
30,UoE_1_19,3,1,covid,0,0,1
30,UoE_1_20,4,0,covid,0,1,1
30,UoE_1_21,1,1,covid,1,1,3
30,UoE_1_22,2,1,covid,1,1,2
30,UoE_1_23,3,1,covid,1,1,1
30,UoE_1_24,3,1,covid,1,1,1
30,UoE_1_25,4,0,covid,0,1,1
30,UoE_1_26,3,1,covid,1,1,1
30,UoE_1_27,2,1,covid,1,1,2
30,UoE_1_28,4,0,covid,1,0,1
31,UoE_1_1,5,0,science,0,1,2
31,UoE_1_2,5,0,science,0,1,2
31,UoE_1_3,5,0,science,0,1,2
31,UoE_1_4,3,1,science,0,0,1
31,UoE_1_5,2,1,science,0,0,2
31,UoE_1_6,6,0,science,0,1,3
31,UoE_1_7,2,1,science,1,1,2
31,UoE_1_8,5,0,science,1,0,2
31,UoE_1_9,1,1,science,1,1,3
31,UoE_1_10,2,1,science,1,1,2
31,UoE_1_11,3,1,science,1,1,1
31,UoE_1_12,1,1,science,1,1,3
31,UoE_1_13,3,1,science,1,1,1
31,UoE_1_14,2,1,science,0,0,2
31,UoE_1_15,3,1,covid,0,0,1
31,UoE_1_16,5,0,covid,0,1,2
31,UoE_1_17,4,0,covid,0,1,1
31,UoE_1_18,5,0,covid,0,1,2
31,UoE_1_19,3,1,covid,0,0,1
31,UoE_1_20,5,0,covid,0,1,2
31,UoE_1_21,2,1,covid,1,1,2
31,UoE_1_22,2,1,covid,1,1,2
31,UoE_1_23,4,0,covid,1,0,1
31,UoE_1_24,2,1,covid,1,1,2
31,UoE_1_25,5,0,covid,0,1,2
31,UoE_1_26,3,1,covid,1,1,1
31,UoE_1_27,2,1,covid,1,1,2
31,UoE_1_28,2,1,covid,1,1,2
32,UoE_1_1,5,0,science,0,1,2
32,UoE_1_2,5,0,science,0,1,2
32,UoE_1_3,4,0,science,0,1,1
32,UoE_1_4,3,1,science,0,0,1
32,UoE_1_5,4,0,science,0,1,1
32,UoE_1_6,6,0,science,0,1,3
32,UoE_1_7,2,1,science,1,1,2
32,UoE_1_8,4,0,science,1,0,1
32,UoE_1_9,1,1,science,1,1,3
32,UoE_1_10,1,1,science,1,1,3
32,UoE_1_11,4,0,science,1,0,1
32,UoE_1_12,3,1,science,1,1,1
32,UoE_1_13,4,0,science,1,0,1
32,UoE_1_14,3,1,science,0,0,1
32,UoE_1_15,2,1,covid,0,0,2
32,UoE_1_16,6,0,covid,0,1,3
32,UoE_1_17,4,0,covid,0,1,1
32,UoE_1_18,6,0,covid,0,1,3
32,UoE_1_19,6,0,covid,0,1,3
32,UoE_1_20,6,0,covid,0,1,3
32,UoE_1_21,1,1,covid,1,1,3
32,UoE_1_22,1,1,covid,1,1,3
32,UoE_1_23,3,1,covid,1,1,1
32,UoE_1_24,1,1,covid,1,1,3
32,UoE_1_25,4,0,covid,0,1,1
32,UoE_1_26,2,1,covid,1,1,2
32,UoE_1_27,1,1,covid,1,1,3
32,UoE_1_28,3,1,covid,1,1,1
33,UoE_1_1,5,0,science,0,1,2
33,UoE_1_2,6,0,science,0,1,3
33,UoE_1_3,4,0,science,0,1,1
33,UoE_1_4,6,0,science,0,1,3
33,UoE_1_5,3,1,science,0,0,1
33,UoE_1_6,6,0,science,0,1,3
33,UoE_1_7,3,1,science,1,1,1
33,UoE_1_8,6,0,science,1,0,3
33,UoE_1_9,1,1,science,1,1,3
33,UoE_1_10,2,1,science,1,1,2
33,UoE_1_11,3,1,science,1,1,1
33,UoE_1_12,4,0,science,1,0,1
33,UoE_1_13,3,1,science,1,1,1
33,UoE_1_14,6,0,science,0,1,3
33,UoE_1_15,1,1,covid,0,0,3
33,UoE_1_16,6,0,covid,0,1,3
33,UoE_1_17,6,0,covid,0,1,3
33,UoE_1_18,6,0,covid,0,1,3
33,UoE_1_19,3,1,covid,0,0,1
33,UoE_1_20,6,0,covid,0,1,3
33,UoE_1_21,1,1,covid,1,1,3
33,UoE_1_22,1,1,covid,1,1,3
33,UoE_1_23,6,0,covid,1,0,3
33,UoE_1_24,2,1,covid,1,1,2
33,UoE_1_25,6,0,covid,0,1,3
33,UoE_1_26,3,1,covid,1,1,1
33,UoE_1_27,1,1,covid,1,1,3
33,UoE_1_28,4,0,covid,1,0,1
34,UoE_1_1,5,0,science,0,1,2
34,UoE_1_2,6,0,science,0,1,3
34,UoE_1_3,3,1,science,0,0,1
34,UoE_1_4,3,1,science,0,0,1
34,UoE_1_5,3,1,science,0,0,1
34,UoE_1_6,3,1,science,0,0,1
34,UoE_1_7,5,0,science,1,0,2
34,UoE_1_8,6,0,science,1,0,3
34,UoE_1_9,1,1,science,1,1,3
34,UoE_1_10,1,1,science,1,1,3
34,UoE_1_11,1,1,science,1,1,3
34,UoE_1_12,3,1,science,1,1,1
34,UoE_1_13,1,1,science,1,1,3
34,UoE_1_14,4,0,science,0,1,1
34,UoE_1_15,3,1,covid,0,0,1
34,UoE_1_16,6,0,covid,0,1,3
34,UoE_1_17,6,0,covid,0,1,3
34,UoE_1_18,6,0,covid,0,1,3
34,UoE_1_19,6,0,covid,0,1,3
34,UoE_1_20,5,0,covid,0,1,2
34,UoE_1_21,1,1,covid,1,1,3
34,UoE_1_22,2,1,covid,1,1,2
34,UoE_1_23,2,1,covid,1,1,2
34,UoE_1_24,3,1,covid,1,1,1
34,UoE_1_25,5,0,covid,0,1,2
34,UoE_1_26,2,1,covid,1,1,2
34,UoE_1_27,2,1,covid,1,1,2
34,UoE_1_28,2,1,covid,1,1,2
35,UoE_1_1,3,1,science,0,0,1
35,UoE_1_2,6,0,science,0,1,3
35,UoE_1_3,3,1,science,0,0,1
35,UoE_1_4,5,0,science,0,1,2
35,UoE_1_5,6,0,science,0,1,3
35,UoE_1_6,6,0,science,0,1,3
35,UoE_1_7,1,1,science,1,1,3
35,UoE_1_8,4,0,science,1,0,1
35,UoE_1_9,1,1,science,1,1,3
35,UoE_1_10,1,1,science,1,1,3
35,UoE_1_11,1,1,science,1,1,3
35,UoE_1_12,1,1,science,1,1,3
35,UoE_1_13,2,1,science,1,1,2
35,UoE_1_14,3,1,science,0,0,1
35,UoE_1_15,5,0,covid,0,1,2
35,UoE_1_16,6,0,covid,0,1,3
35,UoE_1_17,5,0,covid,0,1,2
35,UoE_1_18,6,0,covid,0,1,3
35,UoE_1_19,5,0,covid,0,1,2
35,UoE_1_20,5,0,covid,0,1,2
35,UoE_1_21,1,1,covid,1,1,3
35,UoE_1_22,1,1,covid,1,1,3
35,UoE_1_23,3,1,covid,1,1,1
35,UoE_1_24,2,1,covid,1,1,2
35,UoE_1_25,5,0,covid,0,1,2
35,UoE_1_26,1,1,covid,1,1,3
35,UoE_1_27,1,1,covid,1,1,3
35,UoE_1_28,2,1,covid,1,1,2
36,UoE_1_1,6,0,science,0,1,3
36,UoE_1_2,6,0,science,0,1,3
36,UoE_1_3,6,0,science,0,1,3
36,UoE_1_4,6,0,science,0,1,3
36,UoE_1_5,3,1,science,0,0,1
36,UoE_1_6,6,0,science,0,1,3
36,UoE_1_7,2,1,science,1,1,2
36,UoE_1_8,1,1,science,1,1,3
36,UoE_1_9,1,1,science,1,1,3
36,UoE_1_10,1,1,science,1,1,3
36,UoE_1_11,2,1,science,1,1,2
36,UoE_1_12,1,1,science,1,1,3
36,UoE_1_13,1,1,science,1,1,3
36,UoE_1_14,4,0,science,0,1,1
36,UoE_1_15,3,1,covid,0,0,1
36,UoE_1_16,5,0,covid,0,1,2
36,UoE_1_17,4,0,covid,0,1,1
36,UoE_1_18,6,0,covid,0,1,3
36,UoE_1_19,6,0,covid,0,1,3
36,UoE_1_20,6,0,covid,0,1,3
36,UoE_1_21,1,1,covid,1,1,3
36,UoE_1_22,2,1,covid,1,1,2
36,UoE_1_23,4,0,covid,1,0,1
36,UoE_1_24,1,1,covid,1,1,3
36,UoE_1_25,6,0,covid,0,1,3
36,UoE_1_26,4,0,covid,1,0,1
36,UoE_1_27,2,1,covid,1,1,2
36,UoE_1_28,3,1,covid,1,1,1
37,UoE_1_1,6,0,science,0,1,3
37,UoE_1_2,6,0,science,0,1,3
37,UoE_1_3,6,0,science,0,1,3
37,UoE_1_4,3,1,science,0,0,1
37,UoE_1_5,3,1,science,0,0,1
37,UoE_1_6,6,0,science,0,1,3
37,UoE_1_7,2,1,science,1,1,2
37,UoE_1_8,3,1,science,1,1,1
37,UoE_1_9,2,1,science,1,1,2
37,UoE_1_10,1,1,science,1,1,3
37,UoE_1_11,3,1,science,1,1,1
37,UoE_1_12,1,1,science,1,1,3
37,UoE_1_13,1,1,science,1,1,3
37,UoE_1_14,1,1,science,0,0,3
37,UoE_1_15,5,0,covid,0,1,2
37,UoE_1_16,6,0,covid,0,1,3
37,UoE_1_17,4,0,covid,0,1,1
37,UoE_1_18,5,0,covid,0,1,2
37,UoE_1_19,2,1,covid,0,0,2
37,UoE_1_20,4,0,covid,0,1,1
37,UoE_1_21,1,1,covid,1,1,3
37,UoE_1_22,1,1,covid,1,1,3
37,UoE_1_23,1,1,covid,1,1,3
37,UoE_1_24,1,1,covid,1,1,3
37,UoE_1_25,6,0,covid,0,1,3
37,UoE_1_26,2,1,covid,1,1,2
37,UoE_1_27,1,1,covid,1,1,3
37,UoE_1_28,2,1,covid,1,1,2
38,UoE_1_1,6,0,science,0,1,3
38,UoE_1_2,5,0,science,0,1,2
38,UoE_1_3,6,0,science,0,1,3
38,UoE_1_4,2,1,science,0,0,2
38,UoE_1_5,4,0,science,0,1,1
38,UoE_1_6,2,1,science,0,0,2
38,UoE_1_7,1,1,science,1,1,3
38,UoE_1_8,5,0,science,1,0,2
38,UoE_1_9,1,1,science,1,1,3
38,UoE_1_10,1,1,science,1,1,3
38,UoE_1_11,3,1,science,1,1,1
38,UoE_1_12,1,1,science,1,1,3
38,UoE_1_13,1,1,science,1,1,3
38,UoE_1_14,3,1,science,0,0,1
38,UoE_1_15,3,1,covid,0,0,1
38,UoE_1_16,5,0,covid,0,1,2
38,UoE_1_17,5,0,covid,0,1,2
38,UoE_1_18,5,0,covid,0,1,2
38,UoE_1_19,5,0,covid,0,1,2
38,UoE_1_20,5,0,covid,0,1,2
38,UoE_1_21,1,1,covid,1,1,3
38,UoE_1_22,2,1,covid,1,1,2
38,UoE_1_23,3,1,covid,1,1,1
38,UoE_1_24,2,1,covid,1,1,2
38,UoE_1_25,5,0,covid,0,1,2
38,UoE_1_26,2,1,covid,1,1,2
38,UoE_1_27,2,1,covid,1,1,2
38,UoE_1_28,3,1,covid,1,1,1
39,UoE_1_1,6,0,science,0,1,3
39,UoE_1_2,6,0,science,0,1,3
39,UoE_1_3,5,0,science,0,1,2
39,UoE_1_4,2,1,science,0,0,2
39,UoE_1_5,2,1,science,0,0,2
39,UoE_1_6,6,0,science,0,1,3
39,UoE_1_7,1,1,science,1,1,3
39,UoE_1_8,5,0,science,1,0,2
39,UoE_1_9,1,1,science,1,1,3
39,UoE_1_10,1,1,science,1,1,3
39,UoE_1_11,2,1,science,1,1,2
39,UoE_1_12,1,1,science,1,1,3
39,UoE_1_13,1,1,science,1,1,3
39,UoE_1_14,2,1,science,0,0,2
39,UoE_1_15,2,1,covid,0,0,2
39,UoE_1_16,6,0,covid,0,1,3
39,UoE_1_17,6,0,covid,0,1,3
39,UoE_1_18,6,0,covid,0,1,3
39,UoE_1_19,5,0,covid,0,1,2
39,UoE_1_20,6,0,covid,0,1,3
39,UoE_1_21,1,1,covid,1,1,3
39,UoE_1_22,1,1,covid,1,1,3
39,UoE_1_23,2,1,covid,1,1,2
39,UoE_1_24,2,1,covid,1,1,2
39,UoE_1_25,5,0,covid,0,1,2
39,UoE_1_26,1,1,covid,1,1,3
39,UoE_1_27,2,1,covid,1,1,2
39,UoE_1_28,2,1,covid,1,1,2
40,UoE_1_1,5,0,science,0,1,2
40,UoE_1_2,6,0,science,0,1,3
40,UoE_1_3,5,0,science,0,1,2
40,UoE_1_4,4,0,science,0,1,1
40,UoE_1_5,3,1,science,0,0,1
40,UoE_1_6,6,0,science,0,1,3
40,UoE_1_7,2,1,science,1,1,2
40,UoE_1_8,4,0,science,1,0,1
40,UoE_1_9,2,1,science,1,1,2
40,UoE_1_10,2,1,science,1,1,2
40,UoE_1_11,3,1,science,1,1,1
40,UoE_1_12,3,1,science,1,1,1
40,UoE_1_13,2,1,science,1,1,2
40,UoE_1_14,3,1,science,0,0,1
40,UoE_1_15,2,1,covid,0,0,2
40,UoE_1_16,5,0,covid,0,1,2
40,UoE_1_17,3,1,covid,0,0,1
40,UoE_1_18,4,0,covid,0,1,1
40,UoE_1_19,4,0,covid,0,1,1
40,UoE_1_20,4,0,covid,0,1,1
40,UoE_1_21,2,1,covid,1,1,2
40,UoE_1_22,2,1,covid,1,1,2
40,UoE_1_23,3,1,covid,1,1,1
40,UoE_1_24,3,1,covid,1,1,1
40,UoE_1_25,3,1,covid,0,0,1
40,UoE_1_26,3,1,covid,1,1,1
40,UoE_1_27,3,1,covid,1,1,1
40,UoE_1_28,3,1,covid,1,1,1
41,UoE_1_1,3,1,science,0,0,1
41,UoE_1_2,2,1,science,0,0,2
41,UoE_1_3,2,1,science,0,0,2
41,UoE_1_4,5,0,science,0,1,2
41,UoE_1_5,6,0,science,0,1,3
41,UoE_1_6,4,0,science,0,1,1
41,UoE_1_7,5,0,science,1,0,2
41,UoE_1_8,5,0,science,1,0,2
41,UoE_1_9,1,1,science,1,1,3
41,UoE_1_10,5,0,science,1,0,2
41,UoE_1_11,3,1,science,1,1,1
41,UoE_1_12,2,1,science,1,1,2
41,UoE_1_13,6,0,science,1,0,3
41,UoE_1_14,6,0,science,0,1,3
41,UoE_1_15,3,1,covid,0,0,1
41,UoE_1_16,5,0,covid,0,1,2
41,UoE_1_17,1,1,covid,0,0,3
41,UoE_1_18,5,0,covid,0,1,2
41,UoE_1_19,2,1,covid,0,0,2
41,UoE_1_20,5,0,covid,0,1,2
41,UoE_1_21,1,1,covid,1,1,3
41,UoE_1_22,4,0,covid,1,0,1
41,UoE_1_23,1,1,covid,1,1,3
41,UoE_1_24,2,1,covid,1,1,2
41,UoE_1_25,6,0,covid,0,1,3
41,UoE_1_26,1,1,covid,1,1,3
41,UoE_1_27,3,1,covid,1,1,1
41,UoE_1_28,3,1,covid,1,1,1
42,UoE_1_1,6,0,science,0,1,3
42,UoE_1_2,2,1,science,0,0,2
42,UoE_1_3,4,0,science,0,1,1
42,UoE_1_4,5,0,science,0,1,2
42,UoE_1_5,5,0,science,0,1,2
42,UoE_1_6,6,0,science,0,1,3
42,UoE_1_7,1,1,science,1,1,3
42,UoE_1_8,2,1,science,1,1,2
42,UoE_1_9,2,1,science,1,1,2
42,UoE_1_10,1,1,science,1,1,3
42,UoE_1_11,4,0,science,1,0,1
42,UoE_1_12,2,1,science,1,1,2
42,UoE_1_13,1,1,science,1,1,3
42,UoE_1_14,4,0,science,0,1,1
42,UoE_1_15,3,1,covid,0,0,1
42,UoE_1_16,6,0,covid,0,1,3
42,UoE_1_17,6,0,covid,0,1,3
42,UoE_1_18,6,0,covid,0,1,3
42,UoE_1_19,6,0,covid,0,1,3
42,UoE_1_20,6,0,covid,0,1,3
42,UoE_1_21,1,1,covid,1,1,3
42,UoE_1_22,1,1,covid,1,1,3
42,UoE_1_23,3,1,covid,1,1,1
42,UoE_1_24,3,1,covid,1,1,1
42,UoE_1_25,5,0,covid,0,1,2
42,UoE_1_26,1,1,covid,1,1,3
42,UoE_1_27,1,1,covid,1,1,3
42,UoE_1_28,2,1,covid,1,1,2
43,UoE_1_1,6,0,science,0,1,3
43,UoE_1_2,6,0,science,0,1,3
43,UoE_1_3,6,0,science,0,1,3
43,UoE_1_4,1,1,science,0,0,3
43,UoE_1_5,2,1,science,0,0,2
43,UoE_1_6,6,0,science,0,1,3
43,UoE_1_7,1,1,science,1,1,3
43,UoE_1_8,1,1,science,1,1,3
43,UoE_1_9,1,1,science,1,1,3
43,UoE_1_10,2,1,science,1,1,2
43,UoE_1_11,2,1,science,1,1,2
43,UoE_1_12,1,1,science,1,1,3
43,UoE_1_13,1,1,science,1,1,3
43,UoE_1_14,2,1,science,0,0,2
43,UoE_1_15,2,1,covid,0,0,2
43,UoE_1_16,6,0,covid,0,1,3
43,UoE_1_17,6,0,covid,0,1,3
43,UoE_1_18,6,0,covid,0,1,3
43,UoE_1_19,6,0,covid,0,1,3
43,UoE_1_20,6,0,covid,0,1,3
43,UoE_1_21,1,1,covid,1,1,3
43,UoE_1_22,1,1,covid,1,1,3
43,UoE_1_23,3,1,covid,1,1,1
43,UoE_1_24,1,1,covid,1,1,3
43,UoE_1_25,6,0,covid,0,1,3
43,UoE_1_26,3,1,covid,1,1,1
43,UoE_1_27,1,1,covid,1,1,3
43,UoE_1_28,2,1,covid,1,1,2
44,UoE_1_1,6,0,science,0,1,3
44,UoE_1_2,6,0,science,0,1,3
44,UoE_1_3,6,0,science,0,1,3
44,UoE_1_4,3,1,science,0,0,1
44,UoE_1_5,3,1,science,0,0,1
44,UoE_1_6,6,0,science,0,1,3
44,UoE_1_7,1,1,science,1,1,3
44,UoE_1_8,1,1,science,1,1,3
44,UoE_1_9,1,1,science,1,1,3
44,UoE_1_10,1,1,science,1,1,3
44,UoE_1_11,1,1,science,1,1,3
44,UoE_1_12,1,1,science,1,1,3
44,UoE_1_13,1,1,science,1,1,3
44,UoE_1_14,3,1,science,0,0,1
44,UoE_1_15,2,1,covid,0,0,2
44,UoE_1_16,5,0,covid,0,1,2
44,UoE_1_17,6,0,covid,0,1,3
44,UoE_1_18,4,0,covid,0,1,1
44,UoE_1_19,5,0,covid,0,1,2
44,UoE_1_20,4,0,covid,0,1,1
44,UoE_1_21,1,1,covid,1,1,3
44,UoE_1_22,2,1,covid,1,1,2
44,UoE_1_23,2,1,covid,1,1,2
44,UoE_1_24,2,1,covid,1,1,2
44,UoE_1_25,4,0,covid,0,1,1
44,UoE_1_26,3,1,covid,1,1,1
44,UoE_1_27,2,1,covid,1,1,2
44,UoE_1_28,2,1,covid,1,1,2
45,UoE_1_1,4,0,science,0,1,1
45,UoE_1_2,6,0,science,0,1,3
45,UoE_1_3,6,0,science,0,1,3
45,UoE_1_4,1,1,science,0,0,3
45,UoE_1_5,2,1,science,0,0,2
