r,type,scenario,ID,condition,anty,anti_needed
2,YY,NEED3_1.1,sj658,1,1,1
2,YY,NEED5_1.1,sj658,1,1,1
1,NN,NOTNEED1_1.1,sj659,1,0,0
1,NN,NOTNEED2_1.1,sj659,1,0,0
1,NN,NOTNEED3_1.1,sj659,1,0,0
1,NN,NOTNEED4_1.1,sj659,1,0,0
1,NN,NOTNEED5_1.1,sj659,1,0,0
1,NN,NOTNEED6_1.1,sj659,1,0,0
1,UN,UNCNOT1_1.1,sj659,1,0,0
1,UN,UNCNOT2_1.1,sj659,1,0,0
1,UN,UNCNOT3_1.1,sj659,1,0,0
1,UN,UNCNOT4_1.1,sj659,1,0,0
1,UN,UNCNOT5_1.1,sj659,1,0,0
2,UN,UNCNOT6_1.1,sj659,1,1,0
2,UY,UNCNEED3_1.1,sj659,1,1,1
1,UY,UNCNEED5_1.1,sj659,1,0,1
2,YY,NEED3_1.1,sj659,1,1,1
2,YY,NEED5_1.1,sj659,1,1,1
1,NN,NOTNEED1_1.1,sj660,1,0,0
1,NN,NOTNEED2_1.1,sj660,1,0,0
1,NN,NOTNEED3_1.1,sj660,1,0,0
1,NN,NOTNEED4_1.1,sj660,1,0,0
1,NN,NOTNEED5_1.1,sj660,1,0,0
1,NN,NOTNEED6_1.1,sj660,1,0,0
1,UN,UNCNOT1_1.1,sj660,1,0,0
1,UN,UNCNOT2_1.1,sj660,1,0,0
1,UN,UNCNOT3_1.1,sj660,1,0,0
1,UN,UNCNOT4_1.1,sj660,1,0,0
2,UN,UNCNOT5_1.1,sj660,1,1,0
1,UN,UNCNOT6_1.1,sj660,1,0,0
2,UY,UNCNEED3_1.1,sj660,1,1,1
2,UY,UNCNEED5_1.1,sj660,1,1,1
2,YY,NEED3_1.1,sj660,1,1,1
2,YY,NEED5_1.1,sj660,1,1,1
1,NN,NOTNEED1_1.2,sj661,2,0,0
1,NN,NOTNEED2_1.2,sj661,2,0,0
1,NN,NOTNEED3_1.2,sj661,2,0,0
1,NN,NOTNEED4_1.2,sj661,2,0,0
1,NN,NOTNEED5_1.2,sj661,2,0,0
1,NN,NOTNEED6_1.2,sj661,2,0,0
1,UN,UNCNOT1_1.2,sj661,2,0,0
1,UN,UNCNOT2_1.2,sj661,2,0,0
1,UN,UNCNOT3_1.2,sj661,2,0,0
1,UN,UNCNOT4_1.2,sj661,2,0,0
1,UN,UNCNOT5_1.2,sj661,2,0,0
1,UN,UNCNOT6_1.2,sj661,2,0,0
2,UY,UNCNEED3_1.2,sj661,2,1,1
2,UY,UNCNEED5_1.2,sj661,2,1,1
2,YY,NEED3_1.2,sj661,2,1,1
2,YY,NEED5_1.2,sj661,2,1,1
1,NN,NOTNEED1_1,sj662,0,0,0
1,NN,NOTNEED2_1,sj662,0,0,0
1,NN,NOTNEED3_1,sj662,0,0,0
1,NN,NOTNEED4_1,sj662,0,0,0
1,NN,NOTNEED5_1,sj662,0,0,0
1,NN,NOTNEED6_1,sj662,0,0,0
1,UN,UNCNOT1_1,sj662,0,0,0
1,UN,UNCNOT2_1,sj662,0,0,0
1,UN,UNCNOT3_1,sj662,0,0,0
1,UN,UNCNOT4_1,sj662,0,0,0
1,UN,UNCNOT5_1,sj662,0,0,0
1,UN,UNCNOT6_1,sj662,0,0,0
2,UY,UNCNEED3_1,sj662,0,1,1
2,UY,UNCNEED5_1,sj662,0,1,1
2,YY,NEED3_1,sj662,0,1,1
2,YY,NEED5_1,sj662,0,1,1
1,NN,NOTNEED1_1.2,sj663,2,0,0
1,NN,NOTNEED2_1.2,sj663,2,0,0
1,NN,NOTNEED3_1.2,sj663,2,0,0
1,NN,NOTNEED4_1.2,sj663,2,0,0
1,NN,NOTNEED5_1.2,sj663,2,0,0
1,NN,NOTNEED6_1.2,sj663,2,0,0
1,UN,UNCNOT1_1.2,sj663,2,0,0
1,UN,UNCNOT2_1.2,sj663,2,0,0
1,UN,UNCNOT3_1.2,sj663,2,0,0
1,UN,UNCNOT4_1.2,sj663,2,0,0
1,UN,UNCNOT5_1.2,sj663,2,0,0
1,UN,UNCNOT6_1.2,sj663,2,0,0
2,UY,UNCNEED3_1.2,sj663,2,1,1
2,UY,UNCNEED5_1.2,sj663,2,1,1
2,YY,NEED3_1.2,sj663,2,1,1
2,YY,NEED5_1.2,sj663,2,1,1
1,NN,NOTNEED1_1.2,sj664,2,0,0
1,NN,NOTNEED2_1.2,sj664,2,0,0
1,NN,NOTNEED3_1.2,sj664,2,0,0
1,NN,NOTNEED4_1.2,sj664,2,0,0
1,NN,NOTNEED5_1.2,sj664,2,0,0
1,NN,NOTNEED6_1.2,sj664,2,0,0
1,UN,UNCNOT1_1.2,sj664,2,0,0
1,UN,UNCNOT2_1.2,sj664,2,0,0
1,UN,UNCNOT3_1.2,sj664,2,0,0
1,UN,UNCNOT4_1.2,sj664,2,0,0
1,UN,UNCNOT5_1.2,sj664,2,0,0
1,UN,UNCNOT6_1.2,sj664,2,0,0
2,UY,UNCNEED3_1.2,sj664,2,1,1
2,UY,UNCNEED5_1.2,sj664,2,1,1
2,YY,NEED3_1.2,sj664,2,1,1
2,YY,NEED5_1.2,sj664,2,1,1
1,NN,NOTNEED1_1.2,sj665,2,0,0
1,NN,NOTNEED2_1.2,sj665,2,0,0
1,NN,NOTNEED3_1.2,sj665,2,0,0
1,NN,NOTNEED4_1.2,sj665,2,0,0
1,NN,NOTNEED5_1.2,sj665,2,0,0
1,NN,NOTNEED6_1.2,sj665,2,0,0
1,UN,UNCNOT1_1.2,sj665,2,0,0
1,UN,UNCNOT2_1.2,sj665,2,0,0
1,UN,UNCNOT3_1.2,sj665,2,0,0
1,UN,UNCNOT4_1.2,sj665,2,0,0
1,UN,UNCNOT5_1.2,sj665,2,0,0
1,UN,UNCNOT6_1.2,sj665,2,0,0
2,UY,UNCNEED3_1.2,sj665,2,1,1
2,UY,UNCNEED5_1.2,sj665,2,1,1
2,YY,NEED3_1.2,sj665,2,1,1
2,YY,NEED5_1.2,sj665,2,1,1
1,NN,NOTNEED1_1,sj666,0,0,0
1,NN,NOTNEED2_1,sj666,0,0,0
1,NN,NOTNEED3_1,sj666,0,0,0
1,NN,NOTNEED4_1,sj666,0,0,0
1,NN,NOTNEED5_1,sj666,0,0,0
1,NN,NOTNEED6_1,sj666,0,0,0
1,UN,UNCNOT1_1,sj666,0,0,0
1,UN,UNCNOT2_1,sj666,0,0,0
1,UN,UNCNOT3_1,sj666,0,0,0
1,UN,UNCNOT4_1,sj666,0,0,0
1,UN,UNCNOT5_1,sj666,0,0,0
1,UN,UNCNOT6_1,sj666,0,0,0
2,UY,UNCNEED3_1,sj666,0,1,1
2,UY,UNCNEED5_1,sj666,0,1,1
2,YY,NEED3_1,sj666,0,1,1
2,YY,NEED5_1,sj666,0,1,1
1,NN,NOTNEED1_1.1,sj667,1,0,0
1,NN,NOTNEED2_1.1,sj667,1,0,0
1,NN,NOTNEED3_1.1,sj667,1,0,0
1,NN,NOTNEED4_1.1,sj667,1,0,0
1,NN,NOTNEED5_1.1,sj667,1,0,0
1,NN,NOTNEED6_1.1,sj667,1,0,0
1,UN,UNCNOT1_1.1,sj667,1,0,0
1,UN,UNCNOT2_1.1,sj667,1,0,0
1,UN,UNCNOT3_1.1,sj667,1,0,0
1,UN,UNCNOT4_1.1,sj667,1,0,0
1,UN,UNCNOT5_1.1,sj667,1,0,0
1,UN,UNCNOT6_1.1,sj667,1,0,0
2,UY,UNCNEED3_1.1,sj667,1,1,1
2,UY,UNCNEED5_1.1,sj667,1,1,1
2,YY,NEED3_1.1,sj667,1,1,1
2,YY,NEED5_1.1,sj667,1,1,1
1,NN,NOTNEED1_1.1,sj668,1,0,0
1,NN,NOTNEED2_1.1,sj668,1,0,0
1,NN,NOTNEED3_1.1,sj668,1,0,0
1,NN,NOTNEED4_1.1,sj668,1,0,0
1,NN,NOTNEED5_1.1,sj668,1,0,0
1,NN,NOTNEED6_1.1,sj668,1,0,0
1,UN,UNCNOT1_1.1,sj668,1,0,0
2,UN,UNCNOT2_1.1,sj668,1,1,0
1,UN,UNCNOT3_1.1,sj668,1,0,0
2,UN,UNCNOT4_1.1,sj668,1,1,0
1,UN,UNCNOT5_1.1,sj668,1,0,0
2,UN,UNCNOT6_1.1,sj668,1,1,0
2,UY,UNCNEED3_1.1,sj668,1,1,1
2,UY,UNCNEED5_1.1,sj668,1,1,1
2,YY,NEED3_1.1,sj668,1,1,1
2,YY,NEED5_1.1,sj668,1,1,1
1,NN,NOTNEED1_1.2,sj669,2,0,0
1,NN,NOTNEED2_1.2,sj669,2,0,0
1,NN,NOTNEED3_1.2,sj669,2,0,0
1,NN,NOTNEED4_1.2,sj669,2,0,0
1,NN,NOTNEED5_1.2,sj669,2,0,0
1,NN,NOTNEED6_1.2,sj669,2,0,0
1,UN,UNCNOT1_1.2,sj669,2,0,0
1,UN,UNCNOT2_1.2,sj669,2,0,0
1,UN,UNCNOT3_1.2,sj669,2,0,0
2,UN,UNCNOT4_1.2,sj669,2,1,0
1,UN,UNCNOT5_1.2,sj669,2,0,0
1,UN,UNCNOT6_1.2,sj669,2,0,0
2,UY,UNCNEED3_1.2,sj669,2,1,1
2,UY,UNCNEED5_1.2,sj669,2,1,1
2,YY,NEED3_1.2,sj669,2,1,1
2,YY,NEED5_1.2,sj669,2,1,1
1,NN,NOTNEED1_1.1,sj670,1,0,0
1,NN,NOTNEED2_1.1,sj670,1,0,0
1,NN,NOTNEED3_1.1,sj670,1,0,0
1,NN,NOTNEED4_1.1,sj670,1,0,0
1,NN,NOTNEED5_1.1,sj670,1,0,0
1,NN,NOTNEED6_1.1,sj670,1,0,0
1,UN,UNCNOT1_1.1,sj670,1,0,0
1,UN,UNCNOT2_1.1,sj670,1,0,0
1,UN,UNCNOT3_1.1,sj670,1,0,0
1,UN,UNCNOT4_1.1,sj670,1,0,0
1,UN,UNCNOT5_1.1,sj670,1,0,0
1,UN,UNCNOT6_1.1,sj670,1,0,0
2,UY,UNCNEED3_1.1,sj670,1,1,1
2,UY,UNCNEED5_1.1,sj670,1,1,1
2,YY,NEED3_1.1,sj670,1,1,1
2,YY,NEED5_1.1,sj670,1,1,1
1,NN,NOTNEED1_1.2,sj671,2,0,0
1,NN,NOTNEED2_1.2,sj671,2,0,0
1,NN,NOTNEED3_1.2,sj671,2,0,0
1,NN,NOTNEED4_1.2,sj671,2,0,0
1,NN,NOTNEED5_1.2,sj671,2,0,0
1,NN,NOTNEED6_1.2,sj671,2,0,0
1,UN,UNCNOT1_1.2,sj671,2,0,0
1,UN,UNCNOT2_1.2,sj671,2,0,0
1,UN,UNCNOT3_1.2,sj671,2,0,0
1,UN,UNCNOT4_1.2,sj671,2,0,0
1,UN,UNCNOT5_1.2,sj671,2,0,0
1,UN,UNCNOT6_1.2,sj671,2,0,0
2,UY,UNCNEED3_1.2,sj671,2,1,1
2,UY,UNCNEED5_1.2,sj671,2,1,1
2,YY,NEED3_1.2,sj671,2,1,1
2,YY,NEED5_1.2,sj671,2,1,1
2,NN,NOTNEED1_1.1,sj672,1,1,0
1,NN,NOTNEED2_1.1,sj672,1,0,0
1,NN,NOTNEED3_1.1,sj672,1,0,0
2,NN,NOTNEED4_1.1,sj672,1,1,0
1,NN,NOTNEED5_1.1,sj672,1,0,0
2,NN,NOTNEED6_1.1,sj672,1,1,0
2,UN,UNCNOT1_1.1,sj672,1,1,0
1,UN,UNCNOT2_1.1,sj672,1,0,0
2,UN,UNCNOT3_1.1,sj672,1,1,0
1,UN,UNCNOT4_1.1,sj672,1,0,0
1,UN,UNCNOT5_1.1,sj672,1,0,0
1,UN,UNCNOT6_1.1,sj672,1,0,0
2,UY,UNCNEED3_1.1,sj672,1,1,1
2,UY,UNCNEED5_1.1,sj672,1,1,1
2,YY,NEED3_1.1,sj672,1,1,1
2,YY,NEED5_1.1,sj672,1,1,1
1,NN,NOTNEED1_1.1,sj673,1,0,0
1,NN,NOTNEED2_1.1,sj673,1,0,0
1,NN,NOTNEED3_1.1,sj673,1,0,0
1,NN,NOTNEED4_1.1,sj673,1,0,0
1,NN,NOTNEED5_1.1,sj673,1,0,0
1,NN,NOTNEED6_1.1,sj673,1,0,0
1,UN,UNCNOT1_1.1,sj673,1,0,0
1,UN,UNCNOT2_1.1,sj673,1,0,0
1,UN,UNCNOT3_1.1,sj673,1,0,0
1,UN,UNCNOT4_1.1,sj673,1,0,0
1,UN,UNCNOT5_1.1,sj673,1,0,0
1,UN,UNCNOT6_1.1,sj673,1,0,0
2,UY,UNCNEED3_1.1,sj673,1,1,1
2,UY,UNCNEED5_1.1,sj673,1,1,1
2,YY,NEED3_1.1,sj673,1,1,1
2,YY,NEED5_1.1,sj673,1,1,1
1,NN,NOTNEED1_1.1,sj674,1,0,0
1,NN,NOTNEED2_1.1,sj674,1,0,0
1,NN,NOTNEED3_1.1,sj674,1,0,0
1,NN,NOTNEED4_1.1,sj674,1,0,0
1,NN,NOTNEED5_1.1,sj674,1,0,0
1,NN,NOTNEED6_1.1,sj674,1,0,0
1,UN,UNCNOT1_1.1,sj674,1,0,0
1,UN,UNCNOT2_1.1,sj674,1,0,0
1,UN,UNCNOT3_1.1,sj674,1,0,0
1,UN,UNCNOT4_1.1,sj674,1,0,0
1,UN,UNCNOT5_1.1,sj674,1,0,0
1,UN,UNCNOT6_1.1,sj674,1,0,0
2,UY,UNCNEED3_1.1,sj674,1,1,1
2,UY,UNCNEED5_1.1,sj674,1,1,1
2,YY,NEED3_1.1,sj674,1,1,1
2,YY,NEED5_1.1,sj674,1,1,1
1,NN,NOTNEED1_1.2,sj675,2,0,0
1,NN,NOTNEED2_1.2,sj675,2,0,0
1,NN,NOTNEED3_1.2,sj675,2,0,0
1,NN,NOTNEED4_1.2,sj675,2,0,0
1,NN,NOTNEED5_1.2,sj675,2,0,0
1,NN,NOTNEED6_1.2,sj675,2,0,0
1,UN,UNCNOT1_1.2,sj675,2,0,0
1,UN,UNCNOT2_1.2,sj675,2,0,0
1,UN,UNCNOT3_1.2,sj675,2,0,0
1,UN,UNCNOT4_1.2,sj675,2,0,0
1,UN,UNCNOT5_1.2,sj675,2,0,0
1,UN,UNCNOT6_1.2,sj675,2,0,0
2,UY,UNCNEED3_1.2,sj675,2,1,1
2,UY,UNCNEED5_1.2,sj675,2,1,1
2,YY,NEED3_1.2,sj675,2,1,1
2,YY,NEED5_1.2,sj675,2,1,1
1,NN,NOTNEED1_1,sj676,0,0,0
1,NN,NOTNEED2_1,sj676,0,0,0
1,NN,NOTNEED3_1,sj676,0,0,0
1,NN,NOTNEED4_1,sj676,0,0,0
1,NN,NOTNEED5_1,sj676,0,0,0
1,NN,NOTNEED6_1,sj676,0,0,0
1,UN,UNCNOT1_1,sj676,0,0,0
2,UN,UNCNOT2_1,sj676,0,1,0
2,UN,UNCNOT3_1,sj676,0,1,0
2,UN,UNCNOT4_1,sj676,0,1,0
1,UN,UNCNOT5_1,sj676,0,0,0
1,UN,UNCNOT6_1,sj676,0,0,0
2,UY,UNCNEED3_1,sj676,0,1,1
2,UY,UNCNEED5_1,sj676,0,1,1
2,YY,NEED3_1,sj676,0,1,1
2,YY,NEED5_1,sj676,0,1,1
1,NN,NOTNEED1_1,sj677,0,0,0
1,NN,NOTNEED2_1,sj677,0,0,0
1,NN,NOTNEED3_1,sj677,0,0,0
1,NN,NOTNEED4_1,sj677,0,0,0
1,NN,NOTNEED5_1,sj677,0,0,0
1,NN,NOTNEED6_1,sj677,0,0,0
1,UN,UNCNOT1_1,sj677,0,0,0
1,UN,UNCNOT2_1,sj677,0,0,0
1,UN,UNCNOT3_1,sj677,0,0,0
2,UN,UNCNOT4_1,sj677,0,1,0
1,UN,UNCNOT5_1,sj677,0,0,0
1,UN,UNCNOT6_1,sj677,0,0,0
2,UY,UNCNEED3_1,sj677,0,1,1
1,UY,UNCNEED5_1,sj677,0,0,1
2,YY,NEED3_1,sj677,0,1,1
2,YY,NEED5_1,sj677,0,1,1
1,NN,NOTNEED1_1.2,sj678,2,0,0
1,NN,NOTNEED2_1.2,sj678,2,0,0
1,NN,NOTNEED3_1.2,sj678,2,0,0
2,NN,NOTNEED4_1.2,sj678,2,1,0
1,NN,NOTNEED5_1.2,sj678,2,0,0
2,NN,NOTNEED6_1.2,sj678,2,1,0
1,UN,UNCNOT1_1.2,sj678,2,0,0
2,UN,UNCNOT2_1.2,sj678,2,1,0
2,UN,UNCNOT3_1.2,sj678,2,1,0
2,UN,UNCNOT4_1.2,sj678,2,1,0
2,UN,UNCNOT5_1.2,sj678,2,1,0
2,UN,UNCNOT6_1.2,sj678,2,1,0
2,UY,UNCNEED3_1.2,sj678,2,1,1
2,UY,UNCNEED5_1.2,sj678,2,1,1
2,YY,NEED3_1.2,sj678,2,1,1
2,YY,NEED5_1.2,sj678,2,1,1
1,NN,NOTNEED1_1,sj679,0,0,0
1,NN,NOTNEED2_1,sj679,0,0,0
1,NN,NOTNEED3_1,sj679,0,0,0
1,NN,NOTNEED4_1,sj679,0,0,0
1,NN,NOTNEED5_1,sj679,0,0,0
1,NN,NOTNEED6_1,sj679,0,0,0
1,UN,UNCNOT1_1,sj679,0,0,0
1,UN,UNCNOT2_1,sj679,0,0,0
2,UN,UNCNOT3_1,sj679,0,1,0
2,UN,UNCNOT4_1,sj679,0,1,0
1,UN,UNCNOT5_1,sj679,0,0,0
1,UN,UNCNOT6_1,sj679,0,0,0
2,UY,UNCNEED3_1,sj679,0,1,1
2,UY,UNCNEED5_1,sj679,0,1,1
2,YY,NEED3_1,sj679,0,1,1
2,YY,NEED5_1,sj679,0,1,1
1,NN,NOTNEED1_1.1,sj680,1,0,0
1,NN,NOTNEED2_1.1,sj680,1,0,0
1,NN,NOTNEED3_1.1,sj680,1,0,0
1,NN,NOTNEED4_1.1,sj680,1,0,0
1,NN,NOTNEED5_1.1,sj680,1,0,0
1,NN,NOTNEED6_1.1,sj680,1,0,0
1,UN,UNCNOT1_1.1,sj680,1,0,0
1,UN,UNCNOT2_1.1,sj680,1,0,0
1,UN,UNCNOT3_1.1,sj680,1,0,0
1,UN,UNCNOT4_1.1,sj680,1,0,0
1,UN,UNCNOT5_1.1,sj680,1,0,0
1,UN,UNCNOT6_1.1,sj680,1,0,0
2,UY,UNCNEED3_1.1,sj680,1,1,1
2,UY,UNCNEED5_1.1,sj680,1,1,1
2,YY,NEED3_1.1,sj680,1,1,1
2,YY,NEED5_1.1,sj680,1,1,1
1,NN,NOTNEED1_1.2,sj681,2,0,0
1,NN,NOTNEED2_1.2,sj681,2,0,0
1,NN,NOTNEED3_1.2,sj681,2,0,0
1,NN,NOTNEED4_1.2,sj681,2,0,0
1,NN,NOTNEED5_1.2,sj681,2,0,0
1,NN,NOTNEED6_1.2,sj681,2,0,0
1,UN,UNCNOT1_1.2,sj681,2,0,0
1,UN,UNCNOT2_1.2,sj681,2,0,0
1,UN,UNCNOT3_1.2,sj681,2,0,0
1,UN,UNCNOT4_1.2,sj681,2,0,0
1,UN,UNCNOT5_1.2,sj681,2,0,0
1,UN,UNCNOT6_1.2,sj681,2,0,0
2,UY,UNCNEED3_1.2,sj681,2,1,1
2,UY,UNCNEED5_1.2,sj681,2,1,1
2,YY,NEED3_1.2,sj681,2,1,1
2,YY,NEED5_1.2,sj681,2,1,1
1,NN,NOTNEED1_1.2,sj682,2,0,0
1,NN,NOTNEED2_1.2,sj682,2,0,0
1,NN,NOTNEED3_1.2,sj682,2,0,0
1,NN,NOTNEED4_1.2,sj682,2,0,0
2,NN,NOTNEED5_1.2,sj682,2,1,0
1,NN,NOTNEED6_1.2,sj682,2,0,0
2,UN,UNCNOT1_1.2,sj682,2,1,0
1,UN,UNCNOT2_1.2,sj682,2,0,0
1,UN,UNCNOT3_1.2,sj682,2,0,0
2,UN,UNCNOT4_1.2,sj682,2,1,0
1,UN,UNCNOT5_1.2,sj682,2,0,0
2,UN,UNCNOT6_1.2,sj682,2,1,0
1,UY,UNCNEED3_1.2,sj682,2,0,1
1,UY,UNCNEED5_1.2,sj682,2,0,1
2,YY,NEED3_1.2,sj682,2,1,1
2,YY,NEED5_1.2,sj682,2,1,1
1,NN,NOTNEED1_1.1,sj683,1,0,0
1,NN,NOTNEED2_1.1,sj683,1,0,0
1,NN,NOTNEED3_1.1,sj683,1,0,0
1,NN,NOTNEED4_1.1,sj683,1,0,0
1,NN,NOTNEED5_1.1,sj683,1,0,0
1,NN,NOTNEED6_1.1,sj683,1,0,0
1,UN,UNCNOT1_1.1,sj683,1,0,0
1,UN,UNCNOT2_1.1,sj683,1,0,0
1,UN,UNCNOT3_1.1,sj683,1,0,0
1,UN,UNCNOT4_1.1,sj683,1,0,0
1,UN,UNCNOT5_1.1,sj683,1,0,0
1,UN,UNCNOT6_1.1,sj683,1,0,0
2,UY,UNCNEED3_1.1,sj683,1,1,1
2,UY,UNCNEED5_1.1,sj683,1,1,1
2,YY,NEED3_1.1,sj683,1,1,1
2,YY,NEED5_1.1,sj683,1,1,1
1,NN,NOTNEED1_1,sj684,0,0,0
1,NN,NOTNEED2_1,sj684,0,0,0
1,NN,NOTNEED3_1,sj684,0,0,0
1,NN,NOTNEED4_1,sj684,0,0,0
1,NN,NOTNEED5_1,sj684,0,0,0
1,NN,NOTNEED6_1,sj684,0,0,0
1,UN,UNCNOT1_1,sj684,0,0,0
1,UN,UNCNOT2_1,sj684,0,0,0
1,UN,UNCNOT3_1,sj684,0,0,0
1,UN,UNCNOT4_1,sj684,0,0,0
1,UN,UNCNOT5_1,sj684,0,0,0
1,UN,UNCNOT6_1,sj684,0,0,0
2,UY,UNCNEED3_1,sj684,0,1,1
2,UY,UNCNEED5_1,sj684,0,1,1
2,YY,NEED3_1,sj684,0,1,1
2,YY,NEED5_1,sj684,0,1,1
1,NN,NOTNEED1_1,sj685,0,0,0
1,NN,NOTNEED2_1,sj685,0,0,0
1,NN,NOTNEED3_1,sj685,0,0,0
1,NN,NOTNEED4_1,sj685,0,0,0
1,NN,NOTNEED5_1,sj685,0,0,0
1,NN,NOTNEED6_1,sj685,0,0,0
1,UN,UNCNOT1_1,sj685,0,0,0
1,UN,UNCNOT2_1,sj685,0,0,0
2,UN,UNCNOT3_1,sj685,0,1,0
2,UN,UNCNOT4_1,sj685,0,1,0
2,UN,UNCNOT5_1,sj685,0,1,0
1,UN,UNCNOT6_1,sj685,0,0,0
2,UY,UNCNEED3_1,sj685,0,1,1
2,UY,UNCNEED5_1,sj685,0,1,1
2,YY,NEED3_1,sj685,0,1,1
2,YY,NEED5_1,sj685,0,1,1
1,NN,NOTNEED1_1.1,sj686,1,0,0
1,NN,NOTNEED2_1.1,sj686,1,0,0
1,NN,NOTNEED3_1.1,sj686,1,0,0
1,NN,NOTNEED4_1.1,sj686,1,0,0
1,NN,NOTNEED5_1.1,sj686,1,0,0
1,NN,NOTNEED6_1.1,sj686,1,0,0
1,UN,UNCNOT1_1.1,sj686,1,0,0
1,UN,UNCNOT2_1.1,sj686,1,0,0
1,UN,UNCNOT3_1.1,sj686,1,0,0
1,UN,UNCNOT4_1.1,sj686,1,0,0
1,UN,UNCNOT5_1.1,sj686,1,0,0
1,UN,UNCNOT6_1.1,sj686,1,0,0
1,UY,UNCNEED3_1.1,sj686,1,0,1
2,UY,UNCNEED5_1.1,sj686,1,1,1
2,YY,NEED3_1.1,sj686,1,1,1
2,YY,NEED5_1.1,sj686,1,1,1
1,NN,NOTNEED1_1.1,sj687,1,0,0
1,NN,NOTNEED2_1.1,sj687,1,0,0
1,NN,NOTNEED3_1.1,sj687,1,0,0
1,NN,NOTNEED4_1.1,sj687,1,0,0
1,NN,NOTNEED5_1.1,sj687,1,0,0
1,NN,NOTNEED6_1.1,sj687,1,0,0
1,UN,UNCNOT1_1.1,sj687,1,0,0
2,UN,UNCNOT2_1.1,sj687,1,1,0
2,UN,UNCNOT3_1.1,sj687,1,1,0
2,UN,UNCNOT4_1.1,sj687,1,1,0
1,UN,UNCNOT5_1.1,sj687,1,0,0
2,UN,UNCNOT6_1.1,sj687,1,1,0
2,UY,UNCNEED3_1.1,sj687,1,1,1
2,UY,UNCNEED5_1.1,sj687,1,1,1
2,YY,NEED3_1.1,sj687,1,1,1
2,YY,NEED5_1.1,sj687,1,1,1
1,NN,NOTNEED1_1.2,sj688,2,0,0
1,NN,NOTNEED2_1.2,sj688,2,0,0
1,NN,NOTNEED3_1.2,sj688,2,0,0
1,NN,NOTNEED4_1.2,sj688,2,0,0
1,NN,NOTNEED5_1.2,sj688,2,0,0
1,NN,NOTNEED6_1.2,sj688,2,0,0
1,UN,UNCNOT1_1.2,sj688,2,0,0
1,UN,UNCNOT2_1.2,sj688,2,0,0
1,UN,UNCNOT3_1.2,sj688,2,0,0
1,UN,UNCNOT4_1.2,sj688,2,0,0
1,UN,UNCNOT5_1.2,sj688,2,0,0
1,UN,UNCNOT6_1.2,sj688,2,0,0
2,UY,UNCNEED3_1.2,sj688,2,1,1
2,UY,UNCNEED5_1.2,sj688,2,1,1
2,YY,NEED3_1.2,sj688,2,1,1
2,YY,NEED5_1.2,sj688,2,1,1
1,NN,NOTNEED1_1,sj689,0,0,0
1,NN,NOTNEED2_1,sj689,0,0,0
1,NN,NOTNEED3_1,sj689,0,0,0
2,NN,NOTNEED4_1,sj689,0,1,0
1,NN,NOTNEED5_1,sj689,0,0,0
1,NN,NOTNEED6_1,sj689,0,0,0
2,UN,UNCNOT1_1,sj689,0,1,0
1,UN,UNCNOT2_1,sj689,0,0,0
2,UN,UNCNOT3_1,sj689,0,1,0
2,UN,UNCNOT4_1,sj689,0,1,0
1,UN,UNCNOT5_1,sj689,0,0,0
1,UN,UNCNOT6_1,sj689,0,0,0
2,UY,UNCNEED3_1,sj689,0,1,1
2,UY,UNCNEED5_1,sj689,0,1,1
2,YY,NEED3_1,sj689,0,1,1
2,YY,NEED5_1,sj689,0,1,1
1,NN,NOTNEED1_1,sj690,0,0,0
1,NN,NOTNEED2_1,sj690,0,0,0
1,NN,NOTNEED3_1,sj690,0,0,0
1,NN,NOTNEED4_1,sj690,0,0,0
1,NN,NOTNEED5_1,sj690,0,0,0
1,NN,NOTNEED6_1,sj690,0,0,0
1,UN,UNCNOT1_1,sj690,0,0,0
2,UN,UNCNOT2_1,sj690,0,1,0
1,UN,UNCNOT3_1,sj690,0,0,0
1,UN,UNCNOT4_1,sj690,0,0,0
2,UN,UNCNOT5_1,sj690,0,1,0
2,UN,UNCNOT6_1,sj690,0,1,0
2,UY,UNCNEED3_1,sj690,0,1,1
2,UY,UNCNEED5_1,sj690,0,1,1
2,YY,NEED3_1,sj690,0,1,1
2,YY,NEED5_1,sj690,0,1,1
1,NN,NOTNEED1_1,sj691,0,0,0
1,NN,NOTNEED2_1,sj691,0,0,0
1,NN,NOTNEED3_1,sj691,0,0,0
1,NN,NOTNEED4_1,sj691,0,0,0
2,NN,NOTNEED5_1,sj691,0,1,0
1,NN,NOTNEED6_1,sj691,0,0,0
1,UN,UNCNOT1_1,sj691,0,0,0
1,UN,UNCNOT2_1,sj691,0,0,0
2,UN,UNCNOT3_1,sj691,0,1,0
2,UN,UNCNOT4_1,sj691,0,1,0
2,UN,UNCNOT5_1,sj691,0,1,0
1,UN,UNCNOT6_1,sj691,0,0,0
2,UY,UNCNEED3_1,sj691,0,1,1
2,UY,UNCNEED5_1,sj691,0,1,1
2,YY,NEED3_1,sj691,0,1,1
2,YY,NEED5_1,sj691,0,1,1
1,NN,NOTNEED1_1.2,sj692,2,0,0
1,NN,NOTNEED2_1.2,sj692,2,0,0
1,NN,NOTNEED3_1.2,sj692,2,0,0
1,NN,NOTNEED4_1.2,sj692,2,0,0
1,NN,NOTNEED5_1.2,sj692,2,0,0
1,NN,NOTNEED6_1.2,sj692,2,0,0
1,UN,UNCNOT1_1.2,sj692,2,0,0
